# Frame_ID, Timestamp(ns), X(m), Y(m), Z(m), Qw, Qx, Qy, Qz
1412, 47565064430, -0.024666, 0.059697, -0.059135, 0.995317, 0.048519, -0.078786, -0.027960
1413, 47731769561, -0.026384, 0.058824, -0.056941, 0.995129, 0.049338, -0.080202, -0.029176
1414, 47765380859, -0.022312, 0.058029, -0.056749, 0.994903, 0.049449, -0.082916, -0.029119
1415, 47799348354, -0.020406, 0.056727, -0.057336, 0.994857, 0.048919, -0.083650, -0.029475
1416, 47832820653, -0.019846, 0.054046, -0.056784, 0.994855, 0.047078, -0.084264, -0.030768
1417, 47866268396, -0.019465, 0.050470, -0.054916, 0.994798, 0.044468, -0.085581, -0.032788
1418, 47899813652, -0.020017, 0.050641, -0.053237, 0.994793, 0.044143, -0.085909, -0.032536
1419, 47933331489, -0.021373, 0.051075, -0.051599, 0.994806, 0.044145, -0.085766, -0.032502
1420, 47966651916, -0.021894, 0.051404, -0.050846, 0.994818, 0.044203, -0.085656, -0.032351
1421, 48000253677, -0.022588, 0.051713, -0.050020, 0.994829, 0.044305, -0.085548, -0.032158
1422, 48033543586, -0.023440, 0.051916, -0.049273, 0.994840, 0.044435, -0.085439, -0.031916
1423, 48066997051, -0.024485, 0.052094, -0.048571, 0.994854, 0.044540, -0.085288, -0.031745
1424, 48100358247, -0.025070, 0.052020, -0.048324, 0.994859, 0.044575, -0.085246, -0.031651
1425, 48133383512, -0.025441, 0.051736, -0.048439, 0.994864, 0.044566, -0.085240, -0.031515
1426, 48166835546, -0.025851, 0.051364, -0.048518, 0.994862, 0.044514, -0.085247, -0.031636
1427, 48200227260, -0.026524, 0.051272, -0.048071, 0.994866, 0.044498, -0.085211, -0.031619
1428, 48233468532, -0.027225, 0.051220, -0.047619, 0.994873, 0.044466, -0.085150, -0.031614
1429, 48267047882, -0.028670, 0.051058, -0.046898, 0.994884, 0.044426, -0.085029, -0.031643
1430, 48300376176, -0.029700, 0.050821, -0.046479, 0.994894, 0.044353, -0.084952, -0.031666
1431, 48334013700, -0.030380, 0.050703, -0.046670, 0.994902, 0.044363, -0.084861, -0.031622
1432, 48367220401, -0.030600, 0.050453, -0.047126, 0.994901, 0.044376, -0.084854, -0.031651
1433, 48400534391, -0.030761, 0.050076, -0.047613, 0.994900, 0.044357, -0.084846, -0.031747
1434, 48434081077, -0.031139, 0.049982, -0.047768, 0.994902, 0.044395, -0.084803, -0.031749
1435, 48467387914, -0.031190, 0.049999, -0.048275, 0.994903, 0.044425, -0.084789, -0.031707
1436, 48500765562, -0.031587, 0.049877, -0.048308, 0.994907, 0.044355, -0.084760, -0.031769
1437, 48534174919, -0.032104, 0.049994, -0.048128, 0.994916, 0.044402, -0.084681, -0.031625
1438, 48567512512, -0.033244, 0.050322, -0.047524, 0.994929, 0.044394, -0.084569, -0.031513
1439, 48600953578, -0.033898, 0.050536, -0.047190, 0.994935, 0.044413, -0.084517, -0.031445
1440, 48634382963, -0.034029, 0.050412, -0.047076, 0.994938, 0.044401, -0.084493, -0.031443
1441, 48667702436, -0.034069, 0.050252, -0.046933, 0.994935, 0.044369, -0.084524, -0.031500
1442, 48701123952, -0.034181, 0.050201, -0.046643, 0.994937, 0.044372, -0.084500, -0.031492
1443, 48734851360, -0.034473, 0.050168, -0.046074, 0.994940, 0.044381, -0.084457, -0.031486
1444, 48768268823, -0.034468, 0.050198, -0.045811, 0.994946, 0.044390, -0.084433, -0.031369
1445, 48801641702, -0.034473, 0.050091, -0.045399, 0.994948, 0.044386, -0.084428, -0.031322
1446, 48835065603, -0.034368, 0.050100, -0.045146, 0.994950, 0.044401, -0.084384, -0.031334
1447, 48868489742, -0.034190, 0.050159, -0.044751, 0.994947, 0.044433, -0.084407, -0.031333
1448, 48901866912, -0.034237, 0.050244, -0.044155, 0.994947, 0.044442, -0.084392, -0.031353
1449, 48935212135, -0.034276, 0.050301, -0.043780, 0.994950, 0.044452, -0.084354, -0.031350
1450, 48968667507, -0.034282, 0.050330, -0.043294, 0.994948, 0.044455, -0.084394, -0.031315
1451, 49002677917, -0.034118, 0.050301, -0.043101, 0.994953, 0.044434, -0.084366, -0.031254
1452, 49035464286, -0.034048, 0.050168, -0.042959, 0.994955, 0.044388, -0.084365, -0.031242
1453, 49068998575, -0.034017, 0.050147, -0.042855, 0.994956, 0.044381, -0.084366, -0.031228
1454, 49102262973, -0.034313, 0.050269, -0.042565, 0.994960, 0.044394, -0.084336, -0.031175
1455, 49135327339, -0.034416, 0.050251, -0.042510, 0.994958, 0.044407, -0.084331, -0.031224
1456, 49169009923, -0.034446, 0.050129, -0.042724, 0.994959, 0.044412, -0.084300, -0.031259
1457, 49202062606, -0.034612, 0.050174, -0.042756, 0.994958, 0.044468, -0.084302, -0.031211
1458, 49235435009, -0.034614, 0.050051, -0.042973, 0.994956, 0.044443, -0.084321, -0.031270
1459, 49269150733, -0.034803, 0.050125, -0.043078, 0.994957, 0.044489, -0.084294, -0.031236
1460, 49302301168, -0.034926, 0.050127, -0.043152, 0.994957, 0.044485, -0.084310, -0.031211
1461, 49335755586, -0.034946, 0.050028, -0.043422, 0.994956, 0.044442, -0.084319, -0.031283
1462, 49369090318, -0.035134, 0.050005, -0.043548, 0.994956, 0.044432, -0.084301, -0.031335
1463, 49402511596, -0.035079, 0.049999, -0.043785, 0.994953, 0.044429, -0.084337, -0.031341
1464, 49436025381, -0.035133, 0.049953, -0.044065, 0.994950, 0.044447, -0.084329, -0.031421
1465, 49470531463, -0.035304, 0.050014, -0.044169, 0.994952, 0.044470, -0.084297, -0.031399
1466, 49502769947, -0.035238, 0.049945, -0.044451, 0.994948, 0.044444, -0.084310, -0.031530
1467, 49536087989, -0.035281, 0.050025, -0.044488, 0.994949, 0.044465, -0.084313, -0.031483
1468, 49569542407, -0.035347, 0.050106, -0.044601, 0.994952, 0.044489, -0.084275, -0.031441
1469, 49603024959, -0.035273, 0.050091, -0.044784, 0.994949, 0.044498, -0.084282, -0.031524
1470, 49636327028, -0.035192, 0.050117, -0.044886, 0.994946, 0.044517, -0.084319, -0.031496
1471, 49670453548, -0.035283, 0.050145, -0.044955, 0.994949, 0.044517, -0.084274, -0.031519
1472, 49703160047, -0.035194, 0.050127, -0.044996, 0.994949, 0.044537, -0.084274, -0.031467
1473, 49736584901, -0.035207, 0.050167, -0.045043, 0.994948, 0.044549, -0.084279, -0.031469
1474, 49769858360, -0.035218, 0.050163, -0.045062, 0.994948, 0.044517, -0.084292, -0.031504
1475, 49803333282, -0.035206, 0.050187, -0.045045, 0.994948, 0.044526, -0.084294, -0.031460
1476, 49837278604, -0.035251, 0.050235, -0.045001, 0.994948, 0.044541, -0.084266, -0.031514
1477, 49870592117, -0.035121, 0.050281, -0.045136, 0.994946, 0.044548, -0.084304, -0.031482
1478, 49903893709, -0.035211, 0.050303, -0.045106, 0.994949, 0.044545, -0.084258, -0.031515
1479, 49936957597, -0.035260, 0.050255, -0.045110, 0.994951, 0.044557, -0.084236, -0.031496
1480, 49970359802, -0.035080, 0.050296, -0.045291, 0.994949, 0.044597, -0.084243, -0.031468
1481, 50003666639, -0.035231, 0.050283, -0.045125, 0.994945, 0.044621, -0.084252, -0.031529
1482, 50037067651, -0.035315, 0.050235, -0.045000, 0.994947, 0.044593, -0.084234, -0.031575
1483, 50070615053, -0.035251, 0.050295, -0.045061, 0.994945, 0.044596, -0.084248, -0.031582
1484, 50104220628, -0.035379, 0.050443, -0.044874, 0.994944, 0.044623, -0.084241, -0.031604
1485, 50137583255, -0.035726, 0.050593, -0.044519, 0.994943, 0.044604, -0.084232, -0.031682
1486, 50170961856, -0.035629, 0.050830, -0.044508, 0.994942, 0.044605, -0.084245, -0.031666
1487, 50204161882, -0.036128, 0.051171, -0.043891, 0.994942, 0.044643, -0.084211, -0.031723
1488, 50238142013, -0.036163, 0.051445, -0.043728, 0.994940, 0.044673, -0.084203, -0.031759
1489, 50271659612, -0.036240, 0.051799, -0.043458, 0.994941, 0.044702, -0.084183, -0.031725
1490, 50304887533, -0.036566, 0.052270, -0.042877, 0.994943, 0.044766, -0.084134, -0.031702
1491, 50337666511, -0.037134, 0.052738, -0.042095, 0.994944, 0.044824, -0.084081, -0.031732
1492, 50371142864, -0.037359, 0.053299, -0.041585, 0.994943, 0.044880, -0.084059, -0.031760
1493, 50404481410, -0.037778, 0.053999, -0.040789, 0.994945, 0.044967, -0.083998, -0.031724
1494, 50437820672, -0.038076, 0.054493, -0.040221, 0.994946, 0.045013, -0.083960, -0.031735
1495, 50471276760, -0.038497, 0.054974, -0.039594, 0.994945, 0.045047, -0.083923, -0.031822
1496, 50505037069, -0.038779, 0.055471, -0.039175, 0.994946, 0.045095, -0.083886, -0.031818
1497, 50538464069, -0.038918, 0.055873, -0.038818, 0.994946, 0.045127, -0.083885, -0.031782
1498, 50571806669, -0.039133, 0.056064, -0.038583, 0.994945, 0.045113, -0.083856, -0.031892
1499, 50605230569, -0.039261, 0.056301, -0.038388, 0.994944, 0.045091, -0.083858, -0.031957
1500, 50638337373, -0.039583, 0.056571, -0.038012, 0.994947, 0.045100, -0.083822, -0.031952
1501, 50671714067, -0.039731, 0.056849, -0.037897, 0.994947, 0.045147, -0.083802, -0.031939
1502, 50705139398, -0.039752, 0.056959, -0.037978, 0.994946, 0.045165, -0.083798, -0.031953
1503, 50738465070, -0.039636, 0.057081, -0.038153, 0.994945, 0.045187, -0.083808, -0.031924
1504, 50771907329, -0.039543, 0.057073, -0.038331, 0.994943, 0.045207, -0.083815, -0.031928
1505, 50806220769, -0.039214, 0.056963, -0.038631, 0.994942, 0.045179, -0.083842, -0.031920
1506, 50839002370, -0.039180, 0.056977, -0.038615, 0.994944, 0.045174, -0.083849, -0.031860
1507, 50872986793, -0.039110, 0.056975, -0.038659, 0.994946, 0.045164, -0.083846, -0.031807
1508, 50906425237, -0.039003, 0.056869, -0.038712, 0.994945, 0.045162, -0.083851, -0.031833
1509, 50939200401, -0.039024, 0.056877, -0.038688, 0.994948, 0.045165, -0.083832, -0.031802
1510, 50972358465, -0.038821, 0.056765, -0.038681, 0.994949, 0.045166, -0.083828, -0.031785
1511, 51006268978, -0.038807, 0.056672, -0.038558, 0.994949, 0.045154, -0.083828, -0.031803
1512, 51039687633, -0.038612, 0.056600, -0.038556, 0.994950, 0.045135, -0.083835, -0.031757
1513, 51072497367, -0.038512, 0.056593, -0.038430, 0.994955, 0.045143, -0.083817, -0.031632
1514, 51105939388, -0.038536, 0.056492, -0.038242, 0.994956, 0.045145, -0.083812, -0.031636
1515, 51139952182, -0.038188, 0.056339, -0.038323, 0.994953, 0.045151, -0.083850, -0.031615
1516, 51172704696, -0.038118, 0.056185, -0.038368, 0.994956, 0.045129, -0.083831, -0.031595
1517, 51206115961, -0.037875, 0.055918, -0.038523, 0.994953, 0.045075, -0.083876, -0.031660
1518, 51239565849, -0.037693, 0.055730, -0.038723, 0.994952, 0.045024, -0.083906, -0.031680
1519, 51272907733, -0.037239, 0.055362, -0.039105, 0.994944, 0.044974, -0.083987, -0.031770
1520, 51306349039, -0.036984, 0.055094, -0.039422, 0.994939, 0.044941, -0.084044, -0.031837
1521, 51340387821, -0.036944, 0.054902, -0.039627, 0.994938, 0.044919, -0.084068, -0.031845
1522, 51373997688, -0.036679, 0.054506, -0.040156, 0.994932, 0.044868, -0.084126, -0.031934
1523, 51407069444, -0.036259, 0.054156, -0.040794, 0.994925, 0.044815, -0.084191, -0.032048
1524, 51440171003, -0.036209, 0.054015, -0.041017, 0.994925, 0.044838, -0.084191, -0.032038
1525, 51474240303, -0.036436, 0.053919, -0.040854, 0.994925, 0.044849, -0.084160, -0.032081
1526, 51507076740, -0.036419, 0.053768, -0.040770, 0.994925, 0.044828, -0.084137, -0.032166
1527, 51540552377, -0.036301, 0.053596, -0.040673, 0.994926, 0.044790, -0.084139, -0.032188
1528, 51573829412, -0.035932, 0.053473, -0.040678, 0.994923, 0.044832, -0.084149, -0.032193
1529, 51607254981, -0.035575, 0.053359, -0.040382, 0.994922, 0.044816, -0.084168, -0.032212
1530, 51640704154, -0.035063, 0.053174, -0.040239, 0.994922, 0.044798, -0.084205, -0.032137
1531, 51674068689, -0.034460, 0.052990, -0.040078, 0.994917, 0.044779, -0.084288, -0.032100
1532, 51707387924, -0.033831, 0.052679, -0.040048, 0.994916, 0.044737, -0.084321, -0.032118
1533, 51741325616, -0.033151, 0.052389, -0.040149, 0.994914, 0.044693, -0.084386, -0.032060
1534, 51774820327, -0.032216, 0.052010, -0.040562, 0.994910, 0.044681, -0.084484, -0.031949
1535, 51807670831, -0.031897, 0.051606, -0.040766, 0.994910, 0.044615, -0.084505, -0.031970
1536, 51841026544, -0.031560, 0.051115, -0.041157, 0.994912, 0.044528, -0.084553, -0.031905
1537, 51874480247, -0.031002, 0.050644, -0.041901, 0.994911, 0.044511, -0.084604, -0.031815
1538, 51907906770, -0.030548, 0.050203, -0.042692, 0.994914, 0.044481, -0.084653, -0.031643
1539, 51941271543, -0.029790, 0.049604, -0.043920, 0.994908, 0.044446, -0.084746, -0.031631
1540, 51974661350, -0.029130, 0.049070, -0.045102, 0.994904, 0.044402, -0.084832, -0.031593
1541, 52008090019, -0.028641, 0.048769, -0.046375, 0.994902, 0.044384, -0.084889, -0.031510
1542, 52041478872, -0.027979, 0.048360, -0.047925, 0.994894, 0.044338, -0.084983, -0.031585
1543, 52074907779, -0.027269, 0.047884, -0.049734, 0.994883, 0.044330, -0.085103, -0.031615
1544, 52108164072, -0.026457, 0.047494, -0.051758, 0.994871, 0.044304, -0.085229, -0.031688
1545, 52141703844, -0.025539, 0.046824, -0.054146, 0.994854, 0.044265, -0.085369, -0.031899
1546, 52175172567, -0.024889, 0.046430, -0.056415, 0.994845, 0.044264, -0.085444, -0.031986
1547, 52208508729, -0.024035, 0.045944, -0.058944, 0.994830, 0.044207, -0.085605, -0.032110
1548, 52241922855, -0.023452, 0.045543, -0.061217, 0.994816, 0.044185, -0.085715, -0.032278
1549, 52275345802, -0.022723, 0.045141, -0.063704, 0.994802, 0.044179, -0.085842, -0.032370
1550, 52308723926, -0.022225, 0.044773, -0.066031, 0.994788, 0.044157, -0.085956, -0.032525
1551, 52342087268, -0.021893, 0.044405, -0.068268, 0.994774, 0.044142, -0.086057, -0.032701
1552, 52375436305, -0.021253, 0.044048, -0.070798, 0.994766, 0.044142, -0.086143, -0.032742
1553, 52408870458, -0.020750, 0.043685, -0.073334, 0.994756, 0.044110, -0.086247, -0.032821
1554, 52442293405, -0.019725, 0.043093, -0.075983, 0.994739, 0.044069, -0.086423, -0.032916
1555, 52475710153, -0.018769, 0.042566, -0.078520, 0.994732, 0.044018, -0.086551, -0.032865
1556, 52509004831, -0.017652, 0.041907, -0.081064, 0.994720, 0.043955, -0.086719, -0.032869
1557, 52542462825, -0.016146, 0.041203, -0.083833, 0.994707, 0.043922, -0.086898, -0.032813
1558, 52575834512, -0.014604, 0.040691, -0.086408, 0.994698, 0.043916, -0.087072, -0.032636
1559, 52609262943, -0.013024, 0.040188, -0.089009, 0.994685, 0.043925, -0.087246, -0.032566
1560, 52642622947, -0.011357, 0.039614, -0.091542, 0.994672, 0.043901, -0.087433, -0.032476
1561, 52676092147, -0.009864, 0.039269, -0.093772, 0.994658, 0.043883, -0.087625, -0.032429
1562, 52709357261, -0.008928, 0.039026, -0.095583, 0.994649, 0.043880, -0.087737, -0.032413
1563, 52742811918, -0.008222, 0.038789, -0.097018, 0.994641, 0.043828, -0.087843, -0.032432
1564, 52776199102, -0.007477, 0.038568, -0.098433, 0.994636, 0.043772, -0.087914, -0.032479
1565, 52809545755, -0.006577, 0.038359, -0.099790, 0.994625, 0.043758, -0.088012, -0.032553
1566, 52842960596, -0.005615, 0.038128, -0.100948, 0.994618, 0.043722, -0.088102, -0.032589
1567, 52876184463, -0.004798, 0.038171, -0.101686, 0.994615, 0.043753, -0.088145, -0.032502
1568, 52909524917, -0.003922, 0.038006, -0.102365, 0.994612, 0.043737, -0.088212, -0.032459
1569, 52942890882, -0.003276, 0.037894, -0.102527, 0.994615, 0.043743, -0.088222, -0.032307
1570, 52976334333, -0.002979, 0.037796, -0.102147, 0.994620, 0.043721, -0.088220, -0.032211
1571, 53009706735, -0.002511, 0.037571, -0.101875, 0.994622, 0.043680, -0.088246, -0.032130
1572, 53043067455, -0.001842, 0.037151, -0.101804, 0.994620, 0.043581, -0.088293, -0.032175
1573, 53076464891, -0.001665, 0.037200, -0.101269, 0.994622, 0.043544, -0.088301, -0.032167
1574, 53109877109, -0.000845, 0.037162, -0.101311, 0.994617, 0.043537, -0.088362, -0.032143
1575, 53144039630, 0.000229, 0.036931, -0.101663, 0.994612, 0.043470, -0.088437, -0.032186
1576, 53176695108, 0.001224, 0.036933, -0.101802, 0.994604, 0.043491, -0.088517, -0.032201
1577, 53210028409, 0.002133, 0.036782, -0.101754, 0.994596, 0.043437, -0.088614, -0.032230
1578, 53243400335, 0.002372, 0.036831, -0.101190, 0.994593, 0.043431, -0.088623, -0.032322
1579, 53276813983, 0.002720, 0.036822, -0.100690, 0.994591, 0.043439, -0.088646, -0.032292
1580, 53310241937, 0.003281, 0.036744, -0.100256, 0.994592, 0.043403, -0.088680, -0.032220
1581, 53343684196, 0.003798, 0.036776, -0.099911, 0.994591, 0.043382, -0.088729, -0.032160
1582, 53376982688, 0.004268, 0.036579, -0.099526, 0.994591, 0.043347, -0.088754, -0.032127
1583, 53410483121, 0.004950, 0.036294, -0.099566, 0.994585, 0.043316, -0.088816, -0.032178
1584, 53443834781, 0.005813, 0.036171, -0.099808, 0.994577, 0.043346, -0.088895, -0.032181
1585, 53477298974, 0.006816, 0.036068, -0.099949, 0.994563, 0.043312, -0.089026, -0.032282
1586, 53510588884, 0.007933, 0.036230, -0.100005, 0.994557, 0.043360, -0.089098, -0.032228
1587, 53544005632, 0.009062, 0.036203, -0.100118, 0.994549, 0.043334, -0.089176, -0.032278
1588, 53577446460, 0.010389, 0.036250, -0.100167, 0.994538, 0.043366, -0.089269, -0.032335
1589, 53610846042, 0.011230, 0.036344, -0.099545, 0.994530, 0.043362, -0.089344, -0.032379
1590, 53644317388, 0.011829, 0.036704, -0.098718, 0.994531, 0.043451, -0.089328, -0.032272
1591, 53677649259, 0.012474, 0.036743, -0.097848, 0.994525, 0.043465, -0.089364, -0.032323
1592, 53711009263, 0.013107, 0.036579, -0.097105, 0.994525, 0.043436, -0.089381, -0.032309
1593, 53744549512, 0.013240, 0.036544, -0.095761, 0.994528, 0.043426, -0.089371, -0.032276
1594, 53777913093, 0.013498, 0.036214, -0.094512, 0.994533, 0.043391, -0.089352, -0.032219
1595, 53811268568, 0.013672, 0.036023, -0.093167, 0.994536, 0.043376, -0.089342, -0.032155
1596, 53844583511, 0.013677, 0.035759, -0.091528, 0.994545, 0.043357, -0.089291, -0.032070
1597, 53878100395, 0.013687, 0.035504, -0.090031, 0.994552, 0.043332, -0.089241, -0.032006
1598, 53911455392, 0.013573, 0.035424, -0.088612, 0.994559, 0.043307, -0.089209, -0.031927
1599, 53944910287, 0.014020, 0.035218, -0.087856, 0.994560, 0.043272, -0.089232, -0.031857
1600, 53978265285, 0.014274, 0.035103, -0.087025, 0.994561, 0.043246, -0.089233, -0.031864
1601, 54011641025, 0.014556, 0.035082, -0.086270, 0.994560, 0.043256, -0.089254, -0.031828
1602, 54045121669, 0.014662, 0.035010, -0.085490, 0.994563, 0.043224, -0.089220, -0.031876
1603, 54078488349, 0.014216, 0.035276, -0.084158, 0.994569, 0.043252, -0.089167, -0.031790
1604, 54111920833, 0.013904, 0.035482, -0.083220, 0.994571, 0.043246, -0.089147, -0.031795
1605, 54145350694, 0.013859, 0.035649, -0.082762, 0.994571, 0.043271, -0.089130, -0.031820
1606, 54178681612, 0.013858, 0.035907, -0.082457, 0.994565, 0.043260, -0.089168, -0.031915
